name,subDistrict,district,province,level
โรงเรียนบ้านส้มโฮง,หินกอง,สุวรรณภูมิ,ร้อยเอ็ด,อนุบาล–ประถมศึกษา
โรงเรียนบ้านส้มโฮง,โนนสวรรค์,ปทุมรัตต์,ร้อยเอ็ด,อนุบาล–ประถมศึกษา
โรงเรียนบ้านสระแก้วเจริญศิลป์,สระแก้ว,พนมไพร,ร้อยเอ็ด,อนุบาล–ประถมศึกษา
โรงเรียนบ้านสระบัว,สระบัว,ปทุมรัตต์,ร้อยเอ็ด,อนุบาล–มัธยมศึกษาตอนต้น
โรงเรียนบ้านสระโพนทอง,ทุ่งหลวง,สุวรรณภูมิ,ร้อยเอ็ด,อนุบาล–มัธยมศึกษาตอนต้น
โรงเรียนบ้านสวนปอ,หนองแคน,ปทุมรัตต์,ร้อยเอ็ด,อนุบาล–มัธยมศึกษาตอนต้น
โรงเรียนบ้านสว่าง,ศรีสว่าง,โพนทราย,ร้อยเอ็ด,อนุบาล–มัธยมศึกษาตอนต้น
โรงเรียนบ้านสองชั้น,หินกอง,สุวรรณภูมิ,ร้อยเอ็ด,อนุบาล–ประถมศึกษา
โรงเรียนบ้านส่องอนามัย,อาจสามารถ,อาจสามารถ,ร้อยเอ็ด,อนุบาล–ประถมศึกษา
โรงเรียนบ้านสาหร่าย,ทุ่งกุลา,สุวรรณภูมิ,ร้อยเอ็ด,อนุบาล–มัธยมศึกษาตอนต้น
โรงเรียนบ้านสำราญ,อาจสามารถ,อาจสามารถ,ร้อยเอ็ด,อนุบาล–ประถมศึกษา
โรงเรียนบ้านสำราญนิวาสสามัคคี,เมืองบัว,เกษตรวิสัย,ร้อยเอ็ด,อนุบาล–มัธยมศึกษาตอนต้น
โรงเรียนบ้านสำราญหนองบาก,หนองแคน,ปทุมรัตต์,ร้อยเอ็ด,อนุบาล–ประถมศึกษา
โรงเรียนบ้านสำโรง,บ้านดู่,อาจสามารถ,ร้อยเอ็ด,อนุบาล–ประถมศึกษา
โรงเรียนบ้านสิงห์ไคล,หนองแวง,เกษตรวิสัย,ร้อยเอ็ด,อนุบาล–ประถมศึกษา
โรงเรียนบ้านสีสวาดเล็บขาว,หนองหมื่นถ่าน,อาจสามารถ,ร้อยเอ็ด,อนุบาล–ประถมศึกษา
โรงเรียนบ้านสูงยาง,คูเมือง,เมืองสรวง,ร้อยเอ็ด,อนุบาล–ประถมศึกษา
โรงเรียนบ้านแสนสี,ดงครั่งน้อย,เกษตรวิสัย,ร้อยเอ็ด,อนุบาล–มัธยมศึกษาตอนต้น
โรงเรียนบ้านหงษ์ทอง (แสนสุขวิทยา),แสนสุข,พนมไพร,ร้อยเอ็ด,อนุบาล–ประถมศึกษา
โรงเรียนบ้านหญ้าหน่อง,จำปาขัน,สุวรรณภูมิ,ร้อยเอ็ด,อนุบาล–ประถมศึกษา
โรงเรียนบ้านหนองกุง,บ้านฝาง,เกษตรวิสัย,ร้อยเอ็ด,อนุบาล–ประถมศึกษา
โรงเรียนบ้านหนองขาม,บัวแดง,ปทุมรัตต์,ร้อยเอ็ด,อนุบาล–ประถมศึกษา
โรงเรียนบ้านหนองคูโคกเพ็ก,ดอกล้ำ,ปทุมรัตต์,ร้อยเอ็ด,อนุบาล–ประถมศึกษา
โรงเรียนบ้านหนองคูณ,เด่นราษฎร์,หนองฮี,ร้อยเอ็ด,อนุบาล–ประถมศึกษา
โรงเรียนบ้านหนองจาน,ดูกอึ่ง,หนองฮี,ร้อยเอ็ด,อนุบาล–ประถมศึกษา
โรงเรียนบ้านหนองช้าง,หนองแวง,เกษตรวิสัย,ร้อยเอ็ด,อนุบาล–ประถมศึกษา
โรงเรียนบ้านหนองทัพไทย,หนองทัพไทย,พนมไพร,ร้อยเอ็ด,อนุบาล–มัธยมศึกษาตอนต้น
โรงเรียนบ้านหนองนาหล้า,โหรา,อาจสามารถ,ร้อยเอ็ด,อนุบาล–ประถมศึกษา
โรงเรียนบ้านหนองบัว,หนองบัว,อาจสามารถ,ร้อยเอ็ด,อนุบาล–มัธยมศึกษาตอนต้น
โรงเรียนบ้านหนองบั่ววิทยา,ช้างเผือก,สุวรรณภูมิ,ร้อยเอ็ด,อนุบาล–ประถมศึกษา
โรงเรียนบ้านหนองบึง,บัวแดง,ปทุมรัตต์,ร้อยเอ็ด,อนุบาล–ประถมศึกษา
